"language","item.id","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Cantonese","item_261",20.197827124,0.92147854966,4.253815246963,3.53618,0.245341,0.000682965,36.7642,1.62264,10.8125,"action_words","V4POURC"
"Cantonese","item_262",14.0137381282,0.61454960374,4.7912765942514,2.11062,0.130717,0.0109723,27.4099,1.1768,11.7665,"action_words","V4POUR"
"Cantonese","item_263",10.2001876904,0.3811056658,4.8292534416298,1.23089,0.0344257,0.000222179,20.7456,0.801603,11.6357,"action_words","V4DRIP"
"Cantonese","item_264",11.1661166054,0.38588113715,4.790663309126,1.47806,0.00884131,0.00311178,24.1061,0.890685,11.9109,"action_words","V4PUSH2"
"Cantonese","item_265",11.637078897,0.50317116534,4.4419555497724,1.35875,0.0980427,0.000935802,22.0176,0.971757,11.136,"action_words","V4PULL"
"Cantonese","item_266",13.80079493,0.623477373616,5.4048842542218,0.897277,0.0662595,0.000627029,26.9023,1.18328,13.4948,"action_words","V4PUSHC"
"Cantonese","item_267",14.813670758,0.64368850948,5.4308633173958,1.2151,0.0683722,7.1489e-05,30.2739,1.28308,13.5112,"action_words","V4CRASH"
"Cantonese","item_268",13.1674590116,0.66075290046,5.383224138964,1.25352,0.109878,0.000508882,25.7276,1.1832,13.3743,"action_words","V4STEP"
"Cantonese","item_269",18.191509378,0.8848711239,5.021104477558,1.57836,0.173782,0.00317705,34.5142,1.57791,12.3708,"action_words","V4RIDE"
"Cantonese","item_27",7.620295516,0.309737955706,5.1994226963266,0.761795,0.0186471,0.000247314,15.6269,0.636094,12.9341,"people","P2SAMSAM"
"Cantonese","item_270",16.33546185,0.74766229562,4.6703325559614,2.67908,0.172325,0.000694747,30.8604,1.36158,11.4799,"action_words","V4FOLLOC"
"Cantonese","item_271",44.4951405334,2.21542956672,6.210283244316,0.50296,0.170504,0.00243608,93.1332,4.2604,15.6414,"action_words","V4LINE"
"Cantonese","item_272",24.907827832,1.2937980381,5.8032424199044,1.62049,0.265408,0.000964212,47.8617,2.27293,13.8066,"action_words","V4WAIT"
"Cantonese","item_273",20.55101918,0.9149467978,4.6523977326184,2.60394,0.179359,0.000263441,39.4191,1.70273,11.5378,"action_words","V4BRING"
"Cantonese","item_274",32.645610334,1.40817103702,5.051999019654,1.75471,0.150302,0.00132507,69.4585,3.0186,12.8414,"action_words","V4SEND"
"Cantonese","item_275",32.005213136,1.48231314184,4.68382804204,4.08108,0.343728,0.00217069,60.9424,2.71311,11.662,"action_words","V4MEET"
"Cantonese","item_276",36.7789518418,1.505164356484,4.95091655552,1.99324,0.0284723,0.0114412,87.3023,3.6535,12.2236,"action_words","V4HURRY"
"Cantonese","item_277",23.6421881706,1.08921651514,5.515599544972,1.64388,0.127685,0.00142798,47.3313,2.08447,13.7819,"action_words","V4HELP"
"Cantonese","item_278",17.526756474,0.72534319392,4.5948862696296,2.36239,0.107511,0.000511168,35.041,1.43206,11.3997,"action_words","V4BULLY"
"Cantonese","item_279",17.0076743224,0.73479914614,5.1228514461154,1.72498,0.0890143,0.000898067,33.9302,1.42695,12.6062,"action_words","V4GRAB"
"Cantonese","item_28",9.4709385512,0.4592345285,4.816662562638,1.31306,0.0696841,0.00293202,18.3756,0.824382,11.9306,"people","P2GUMAA"
"Cantonese","item_280",14.5727356586,0.534632305148,4.251465702874,2.22966,0.0376334,0.0114163,29.2883,1.11291,10.6481,"action_words","V4BORROW"
"Cantonese","item_281",26.372824645,1.19483560808,5.5251183583202,1.91728,0.1302,0.000420501,53.6595,2.32673,14.0971,"action_words","V4CHNGE"
"Cantonese","item_282",19.64707808,1.00071966752,4.877128801372,2.91646,0.295911,0.00142257,35.8154,1.67926,11.9045,"action_words","V4COVERC"
"Cantonese","item_283",19.699862234,0.98140304452,5.729246365564,1.5136,0.163757,0.0014296,38.6046,1.78525,13.9932,"action_words","V4COVER2"
"Cantonese","item_284",19.995952798,0.83929854418,4.5354450184814,2.53573,0.165319,0.00175278,39.2763,1.679,11.3887,"action_words","V4FLIPC"
"Cantonese","item_285",27.856939786,1.3382344052,4.900783837554,2.70115,0.348089,0.0070065,52.3041,2.43853,12.0866,"action_words","V4DAMAGC"
"Cantonese","item_286",91.09786164,4.11793800582,5.217731116054,2.92837,0.130219,0.00252944,230.206,10.174,13.1221,"action_words","V4FIX"
"Cantonese","item_287",26.117456216,1.2536296027,6.0546661590478,1.30537,0.0898322,0.000969679,53.3111,2.37035,14.5201,"action_words","V4FIX2"
"Cantonese","item_288",39.968282924,1.9225048832,4.8462639843386,4.17311,0.438502,0.005278,76.6275,3.47113,12.3316,"action_words","V4DOC"
"Cantonese","item_289",28.474876184,1.27186008578,4.772850483734,4.00256,0.227199,0.0036756,55.9876,2.373,11.865,"action_words","V4FINISH"
"Cantonese","item_29",10.7411231104,0.475412104908,4.3503340065426,1.4366,0.123195,0.000485043,20.115,0.910825,10.7837,"people","P2GUZE"
"Cantonese","item_290",10.9510577384,0.901369249,4.7365791140262,0.334451,0.294052,0.000292131,21.4425,1.51465,11.6793,"games_routines","G5BYE"
"Cantonese","item_291",29.9241876,1.0178110190316,4.904255001018,1.21008,0.000674488,0.00414124,82.1188,3.14185,12.274,"games_routines","G5HELLO"
"Cantonese","item_292",11.7203659842,0.76546242296,4.7761314589166,1.29804,0.250788,0.0132813,21.9958,1.25845,11.8458,"games_routines","G5THANKC"
"Cantonese","item_293",16.0946010734,0.90423646156,4.8161579311964,1.61618,0.321049,0.000159692,29.4025,1.55286,12.0313,"games_routines","G5PLEASC"
"Cantonese","item_294",16.4162469704,0.81420215848,6.409044189476,1.21487,0.101865,0.00345787,34.107,1.54304,14.6309,"games_routines","G5SORRY"
"Cantonese","item_295",8.9661278018,0.54522900336,4.685737776872,0.955976,0.171292,0.00176483,16.8464,0.939726,11.6498,"games_routines","G5YES"
"Cantonese","item_296",12.9997772638,0.58563656976,5.040690623328,1.34738,0.097026,0.00127033,25.3587,1.10758,12.5686,"games_routines","G5CORREC"
"Cantonese","item_297",16.926556518,1.0386307556,4.6293456609512,2.44219,0.397318,0.000404653,30.9803,1.69767,11.4077,"games_routines","G5WANT"
"Cantonese","item_298",15.449128458,0.8759319468,4.8588039070876,2.2821,0.303951,0.00133714,28.4819,1.46671,11.5588,"games_routines","G5NOTWAC"
"Cantonese","item_299",14.905152616,0.7978164148,4.108836337666,3.15438,0.291944,0.00178379,26.6808,1.31827,10.2663,"games_routines","G5DONTDO"
"Cantonese","item_3",2.563735085,0.180744071048,4.5507121950492,0.185418,0.0213935,0.000901626,5.58755,0.352111,11.3058,"sounds","S1AIYOU"
"Cantonese","item_30",16.3065931764,0.78065851586,5.19209306078,1.12754,0.129718,0.0012608,30.9792,1.42995,12.8037,"people","P2GUZOEN"
"Cantonese","item_300",13.328997172,0.63107781376,4.103122658612,2.66348,0.190914,0.00344588,23.9932,1.09356,10.4382,"games_routines","G5NOTOKC"
"Cantonese","item_301",5.8714267682,0.331582683888,5.3223695167166,0.39838,0.0522338,0.000860993,11.4147,0.602178,13.225,"games_routines","G5SHH"
"Cantonese","item_302",10.3493351422,0.62241043732,4.9923994883592,1.14243,0.182768,0.000506926,19.8628,1.0672,12.1112,"games_routines","G5POOPC"
"Cantonese","item_303",12.1839855954,0.7123049694,5.545797642364,1.00206,0.156197,0.00079371,23.6526,1.23499,13.5783,"games_routines","G5PEEC"
"Cantonese","item_304",15.8364741416,0.729487115856,5.729828252918,1.01964,0.0875756,0.0012356,31.8713,1.39622,14.1986,"games_routines","G5WIPEPO"
"Cantonese","item_305",6.8415420042,0.42785770568,5.1702946330154,0.404505,0.0770658,0.000540986,13.6283,0.764313,12.9636,"games_routines","G5WASHC"
"Cantonese","item_306",11.4319658074,0.6887439705,4.7183548684424,1.06244,0.203752,0.00561221,21.209,1.16707,11.7168,"games_routines","G5SLEEPC"
"Cantonese","item_307",12.0702739618,0.64745070548,6.737315906974,0.503048,0.0310998,0.00877146,25.6277,1.21262,15.9543,"games_routines","G5BRUSHT"
"Cantonese","item_308",17.326265782,1.0090936422,6.1985354196138,1.43433,0.222126,0.000612919,34.1775,1.7189,13.8419,"games_routines","G5WASHHA"
"Cantonese","item_309",12.496943956,0.71846282314,7.7195745510334,0.519485,0.0475818,0.4086,28.606,1.40784,16.4749,"games_routines","G5EATC"
"Cantonese","item_31",7.1330419292,0.38502355254,5.423707918364,0.695929,0.0670529,0.00137262,14.1768,0.702285,13.1186,"people","P2KAUFU"
"Cantonese","item_310",21.188811488,1.0899250688,4.3417139505482,3.90606,0.338458,0.000470951,38.1135,1.78418,11.0012,"games_routines","G5MORNIN"
"Cantonese","item_311",14.6474136844,0.61952881598,5.1154061606368,1.37426,0.087051,0.000854244,29.4648,1.22996,12.4462,"games_routines","G5NIGHT"
"Cantonese","item_312",20.1724029228,0.97152231006,5.3422893724698,2.1501,0.167588,0.000284689,39.3068,1.76747,13.2632,"games_routines","G5GOSCHC"
"Cantonese","item_313",5.7793003324,0.40860796614,4.6230520665398,0.370558,0.10912,0.000233595,11.5259,0.731144,11.6029,"games_routines","G5OUT"
"Cantonese","item_314",26.420010408,1.435415537,4.972173043436,3.93724,0.426781,0.00172681,49.3698,2.35593,12.4454,"games_routines","G5BUYC"
"Cantonese","item_315",7.162565884,0.38540675532,5.611285530318,0.515616,0.0537018,0.00444297,14.3338,0.711996,13.5101,"games_routines","G5GREATC"
"Cantonese","item_316",16.648741924,0.7238377104,4.57145902688,3.23535,0.152896,0.0020126,32.5248,1.3471,11.2726,"games_routines","G5OK"
"Cantonese","item_317",20.118448844,1.0798730228,4.856041264766,3.21106,0.35813,0.00184009,36.6899,1.77948,11.5854,"games_routines","G5FASTC"
"Cantonese","item_318",25.5167978914,1.18185247192,5.16378533459,2.54274,0.250269,0.00125243,50.1079,2.21272,12.7747,"games_routines","G5WAITC"
"Cantonese","item_319",18.077448074,0.91093532372,4.652479374856,2.51665,0.252651,0.00627967,32.2979,1.52847,11.4508,"games_routines","G5PHONE"
"Cantonese","item_32",8.8516794996,0.376856838082,4.744514873292,0.997324,0.0474694,0.0063803,17.0328,0.72465,11.8841,"people","P2KAUMOU"
"Cantonese","item_320",23.6753442212,1.13815003178,6.133519274438,1.14569,0.105684,0.00485564,48.2349,2.17613,14.9171,"games_routines","G5LISTE"
"Cantonese","item_321",16.8478800614,0.67377572268,4.3746333477738,2.28393,0.08661,0.00236376,33.1943,1.33193,11.0829,"games_routines","G5HELP"
"Cantonese","item_322",12.7635405982,0.55491961164,4.485372101354,2.21278,0.11345,0.00120209,24.5558,1.04593,11.177,"games_routines","G5ONEYR"
"Cantonese","item_323",2.0481163078,0.07700254132236,4.889128090776,0.234941,0.000468738,0.000479375,4.45095,0.184524,12.3009,"games_routines","G5BOO"
"Cantonese","item_324",11.8509415838,0.6220783144,4.4541027097772,1.82108,0.196345,0.00375836,21.8145,1.07482,11.1493,"games_routines","G5FLYBUG"
"Cantonese","item_325",8.6457354478,0.340146732704,5.128363387773,0.682958,0.0324289,0.000761545,17.3567,0.71255,12.8137,"games_routines","G5RSP"
"Cantonese","item_326",22.319620652,0.8393650579,4.639051443526,2.28234,0.0148583,0.00347597,49.5473,1.92543,11.549,"games_routines","G5TAG"
"Cantonese","item_327",37.967897813,1.68651880126,5.666891384286,1.32112,0.0769564,0.00529848,84.4376,3.59659,14.0839,"games_routines","G5HIDEC"
"Cantonese","item_328",6.9686862704,0.59961030904,5.32249431624906,0.244655,0.17156,2.43063e-05,14.6456,1.05429,13.1007,"toys","T6BALLC"
"Cantonese","item_329",11.3335772286,0.56659183574,5.2142887494724,1.03496,0.103226,0.000556252,21.532,1.01371,12.6683,"toys","T6DOLLC"
"Cantonese","item_33",8.2877292612,0.391690495116,4.8213529619832,1.0386,0.0772711,0.000148635,16.1358,0.746378,12.0647,"people","P2JIMAA"
"Cantonese","item_330",9.0169603306,0.53677937872,5.8209212477786,0.466623,0.0752942,0.000193663,18.2871,0.960234,14.2071,"toys","T6BOOK"
"Cantonese","item_331",10.3103306448,0.66651280124,5.78044026262,0.498854,0.139253,0.00238319,20.7923,1.15858,13.8032,"toys","T6PEN"
"Cantonese","item_332",57.088857664,2.5583429184,4.965449266798,3.88207,0.201482,0.001095,122.513,5.47404,12.3765,"toys","T6PENCI"
"Cantonese","item_333",128.451348826,6.1216166495,5.42373905942688,1.24236,0.394959,5.77854e-05,311.26,14.4014,13.7944,"toys","T6CRAYOC"
"Cantonese","item_334",128.798569334,6.10869078412,5.495996933298,2.52819,0.130335,0.00387082,329.415,15.0461,13.8813,"toys","T6GLUE"
"Cantonese","item_335",11.4396899408,0.44064898588,4.64037271009,1.61716,0.053823,0.00344259,23.0368,0.910796,11.7335,"toys","T6STICKE"
"Cantonese","item_336",11.9247481456,0.664661925,6.605357719656,0.410112,0.0319148,0.0167815,25.0191,1.22598,16.0306,"toys","T6SONG"
"Cantonese","item_337",11.1056847342,0.412132803872,4.74681526309872,1.38915,0.0284806,6.65136e-05,22.7701,0.870573,11.5683,"toys","T6MIKE"
"Cantonese","item_338",17.944744436,0.85718341058,4.753459826114,2.88187,0.209349,0.00131005,33.3805,1.51475,11.7284,"toys","T6GUN"
"Cantonese","item_339",14.2262942668,0.57554806966,4.479237235636,2.48876,0.0769882,0.00128299,28.138,1.10518,11.3138,"toys","T6BLOCKC"
"Cantonese","item_34",14.9462765284,0.6734679258,4.62021432443,2.28521,0.151865,0.0016602,28.8553,1.26706,11.7098,"people","P2JIZOEN"
"Cantonese","item_340",14.6623147598,0.636467561272,5.552786913868,1.1106,0.0535735,0.00105563,29.9558,1.26256,13.6908,"toys","T6WHEELC"
"Cantonese","item_341",13.1511904234,0.48597504511,4.772281541792,1.60304,0.0312302,0.00521395,27.537,1.05602,11.8639,"toys","T6COOK"
"Cantonese","item_342",17.0129820524,0.74769300142,4.6901414511986,2.51572,0.148848,0.00688826,32.8232,1.39703,11.658,"toys","T6BELLC"
"Cantonese","item_343",14.8207703862,0.531956976354,4.5679831682248,1.46893,0.0197488,0.000588774,32.1368,1.21398,11.6183,"toys","T6BALLOO"
"Cantonese","item_344",49.594656858,2.29149443824,4.8683685042824,5.15195,0.367399,0.000831812,99.4724,4.3602,12.1459,"toys","T6STORYC"
"Cantonese","item_345",28.662448102,1.117817355938,5.165318625048,1.04895,0.00582034,0.00225501,67.2835,2.73829,13.1072,"toys","T6KITEC"
"Cantonese","item_346",10.4290101014,0.363950429244,4.674557320886,1.44612,0.012582,0.00384092,22.0554,0.809467,11.3995,"toys","T6CARDS"
"Cantonese","item_347",12.1158795934,0.46455076749,4.834115154304,1.65633,0.0266808,0.00161734,24.9012,0.95846,11.9427,"toys","T6VGAME"
"Cantonese","item_348",22.275770858,1.0718515662,5.457406400222,2.27325,0.184053,0.00118378,44.2128,1.9788,13.2069,"toys","T6TOYS"
"Cantonese","item_349",36.883286848,1.58020384028,4.807585673542,4.08979,0.156953,0.00172494,78.0881,3.30401,11.9115,"toys","T6GIFT"
"Cantonese","item_35",13.0714449144,0.76807827316,5.670406219988,0.911378,0.178733,0.00202884,25.481,1.3478,13.5206,"people","P2NAME"
"Cantonese","item_350",7.5662378834,0.57156456134,5.245843487482,0.322412,0.14053,0.00188821,15.5979,0.998797,13.02,"descriptive_words","X7GONEC"
"Cantonese","item_351",3.4650678444,0.241006835426,4.5824851888072,0.233776,0.0446072,0.000232056,7.22045,0.458938,11.6174,"descriptive_words","X7NAUGHC"
"Cantonese","item_352",10.3867203816,0.60503310166,6.5540587181682,0.789839,0.10913,0.00287057,22.0334,1.1174,14.3353,"descriptive_words","X7GUAI"
"Cantonese","item_353",8.544275126,0.4646559993,5.095199937382,0.762793,0.101565,0.00228674,16.4084,0.839916,12.4316,"descriptive_words","X7GOOD"
"Cantonese","item_354",28.1206120412,1.2557142763,5.2788960446964,1.85518,0.16433,0.000792272,58.036,2.54966,13.3121,"descriptive_words","X7BAD"
"Cantonese","item_355",7.3690836422,0.45360157342,5.281890070983,0.452072,0.102299,0.000810025,14.4451,0.804381,12.8692,"descriptive_words","X7PRETTC"
"Cantonese","item_356",32.088022784,1.45120813782,4.8782202545288,2.86303,0.226369,0.000332864,63.5625,2.72937,12.2968,"descriptive_words","X7CUTEC"
"Cantonese","item_357",16.0113759996,0.642847319132,4.8221820540108,1.56211,0.058349,0.000569164,32.5567,1.3059,12.3379,"descriptive_words","X7UGLY"
"Cantonese","item_358",15.5751041838,0.62973299084,4.74378750397,2.28587,0.0721687,0.00154352,31.983,1.27843,11.8606,"descriptive_words","X7DISGUS"
"Cantonese","item_359",6.1153704396,0.33942900076,5.4810581948318,0.432252,0.0493309,0.000126289,12.2797,0.633265,13.1714,"descriptive_words","X7SMART"
"Cantonese","item_36",10.7464488058,0.781334713,4.0889792869544,1.55206,0.291854,0.000286327,20.396,1.28196,10.3761,"people","P2BB"
"Cantonese","item_360",20.9916156914,0.7968826735268,5.2848182148818,1.10953,0.0039971,0.000709189,48.3662,1.91289,13.1906,"descriptive_words","X7STUPID"
"Cantonese","item_361",12.3374839722,0.734187705,5.7252841486892,0.793357,0.149503,0.000561056,24.5556,1.2943,13.9196,"descriptive_words","X7HOT"
"Cantonese","item_362",16.9931928036,0.598322867174,4.73683690108,1.75627,0.00793687,0.00381726,38.7063,1.43513,11.7052,"descriptive_words","X7WARM"
"Cantonese","item_363",15.6900625024,0.84683724478,5.6599757278552,1.01737,0.180108,0.000985036,30.4936,1.50098,13.6901,"descriptive_words","X7COLDC"
"Cantonese","item_364",32.780362766,1.37369077326,4.912126434666,2.09678,0.0956483,0.00271282,70.6267,2.97281,12.4211,"descriptive_words","X7COOL"
"Cantonese","item_365",22.251514074,1.03411237456,4.63879429953,3.11483,0.252024,0.00182448,41.3067,1.8205,11.6414,"descriptive_words","X7FRAGR"
"Cantonese","item_366",10.4386237368,0.55350652968,5.777105144798,0.75336,0.0850208,0.00349284,21.187,1.04123,14.1287,"descriptive_words","X7STINK"
"Cantonese","item_367",9.1195464286,0.5457558279,4.375024060758,1.28739,0.176541,0.000393745,17.0877,0.929399,10.8137,"descriptive_words","X7BAO3"
"Cantonese","item_368",18.820740474,0.80747126628,4.4396963707684,2.71919,0.18386,0.00015634,36.0161,1.54515,11.0465,"descriptive_words","X7HUNGRC"
"Cantonese","item_369",13.197729053,0.70916422924,5.150251962312,1.09675,0.19705,0.00490697,24.8776,1.26194,12.454,"descriptive_words","X7YUMMY"
"Cantonese","item_37",4.7902817946,0.13590343851758,4.5549155911934,0.591123,6.43828e-05,0.000283097,10.3695,0.343804,11.4898,"people","P2SERNAM"
"Cantonese","item_370",49.000153118,2.24075313442,5.29302620436,2.81407,0.291423,0.00066023,103.22,4.60316,13.1547,"descriptive_words","X7THIRSC"
"Cantonese","item_371",11.733845163,0.48594323748,4.8028909952374,2.02699,0.0848582,0.000375027,23.3147,0.969256,11.76,"descriptive_words","X7SWEET"
"Cantonese","item_372",14.5383542226,0.576514734696,5.088909797886,1.11343,0.0350449,0.00348701,29.8541,1.20212,12.6624,"descriptive_words","X7SOUR"
"Cantonese","item_373",24.42148721,1.00883677352,4.1089675240037,3.8145,0.173799,7.44805e-05,47.7032,1.96573,10.3275,"descriptive_words","X7BITTER"
"Cantonese","item_374",16.22171284,0.72455989436,4.7405433251548,2.27712,0.148156,0.000329184,30.7549,1.33107,11.8382,"descriptive_words","X7SPICY"
"Cantonese","item_375",18.41145321,1.0483897646,5.850334163316,1.39776,0.238835,0.00317926,35.8281,1.7964,13.6852,"descriptive_words","X7WET"
"Cantonese","item_376",32.2261140408,1.316489909328,5.467740185852,1.15045,0.00294502,0.00187631,78.0102,3.21239,13.814,"descriptive_words","X7SOFT2"
"Cantonese","item_377",59.739997138,2.6561379858,5.594760942914,2.59058,0.0643949,0.0045061,145.963,6.38699,13.8545,"descriptive_words","X7SOFT"
"Cantonese","item_378",35.9118426136,1.628974781356,5.542520771626,1.46879,0.188498,0.00199406,76.4518,3.4213,13.7991,"descriptive_words","X7HARD"
"Cantonese","item_379",19.1543823138,0.84979345526,4.784286532452,2.0851,0.169787,0.00306888,37.0501,1.59318,12.0135,"descriptive_words","X7STICKC"
"Cantonese","item_38",11.3248153744,0.5649900477,4.3443842625604,1.68043,0.167185,0.000826182,20.6768,0.995418,10.8785,"people","P2FRNAM"
"Cantonese","item_380",41.072049886,1.92675032864,5.39488066442,2.13528,0.332298,0.00444082,82.8597,3.79646,13.7715,"descriptive_words","X7SMOOTH"
"Cantonese","item_381",33.217845922,1.47355421906,5.069601226794,2.45924,0.187445,0.00170781,68.2631,2.9146,12.684,"descriptive_words","X7SLIPPY"
"Cantonese","item_382",9.270744149,0.56724903062,4.8606095125316,1.01798,0.177509,0.0003266,17.7,0.976639,11.7244,"descriptive_words","X7AFRAID"
