"language","item.id","delta_Mean","k_Mean","lambda_Mean","start_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","start_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Cantonese","item_331",1.4514599438,3.80598388402,5.936142818832,9.073692067994,0.649022,0.129552,0.101264,1.01337,2.62153,10.9168,12.9607,15.7782,"toys","T6PEN"
"Cantonese","item_332",1.6997293566,5.3880169812,10.951468909628,10.980702586209,0.531928,0.225214,0.0118599,1.30441,3.39565,15.2722,23.4327,18.76,"toys","T6PENCI"
"Cantonese","item_333",1.701350697,4.1444873558,11.505213347658,15.337576603076,0.475809,0.200048,0.0202878,2.65776,3.35439,14.7039,23.5244,20.9562,"toys","T6CRAYOC"
"Cantonese","item_334",1.6936910276,5.8410694856,10.348061016206,12.86744720415,0.470221,0.163003,0.0254207,1.45835,3.29646,19.2154,22.574,20.7708,"toys","T6GLUE"
"Cantonese","item_335",2.399775666,5.5328788522,12.893515153948,4.843675874796,0.553771,0.404875,0.00580634,0.00474808,4.5928,16.8534,23.7511,11.3619,"toys","T6STICKE"
"Cantonese","item_336",1.6023077354,3.903224204,7.25357872714,10.825301621632,0.594009,0.100746,0.0494928,1.64306,3.10364,12.0827,15.0573,16.6133,"toys","T6SONG"
"Cantonese","item_337",1.7555937726,4.662113038,12.16609110638,7.112121309306,0.517602,0.35128,0.0430266,0.00301604,3.39255,12.5413,24.7154,14.0151,"toys","T6MIKE"
"Cantonese","item_338",1.5558242374,6.0896907636,7.370852981252,7.9739656982426,0.558015,0.326207,0.0090398,0.0193327,2.82745,17.331,16.534,14.4755,"toys","T6GUN"
"Cantonese","item_339",1.7598804044,5.80340811,9.90082092077,6.56488748501,0.63502,0.438794,0.0182399,0.013071,3.32448,16.076,20.8911,13.5142,"toys","T6BLOCKC"
"Cantonese","item_34",1.3610544606,2.8884013122,10.603149198284,12.289064039998,0.48227,0.156481,0.111027,3.17813,2.64778,8.57786,23.1541,16.815,"people","P2JIZOEN"
"Cantonese","item_340",1.5507245064,4.7973812728,9.07766161299,10.337882402938,0.506669,0.273137,0.00576778,1.28788,2.97938,13.6967,19.3351,16.7549,"toys","T6WHEELC"
"Cantonese","item_341",1.9441713906,6.0318939836,11.02679597244,6.1387619802588,0.643737,0.395507,0.115221,0.000507604,3.66875,16.6342,22.1847,13.2709,"toys","T6COOK"
"Cantonese","item_342",1.2633096466,3.684882671,9.342719270044,11.685839176274,0.446067,0.296853,0.00633747,3.31318,2.36306,10.4217,21.6897,15.9409,"toys","T6BELLC"
"Cantonese","item_343",1.6297523672,3.6669255968,17.558725672732,9.240719620836,0.455849,0.211795,0.00312438,0.880628,3.3145,10.137,36.6336,16.6044,"toys","T6BALLOO"
"Cantonese","item_344",1.6406905512,7.2348333208,7.23598556192,10.15370267922,0.553609,0.354158,0.0422566,0.907109,3.03439,21.3531,16.2468,17.3548,"toys","T6STORYC"
"Cantonese","item_345",1.6295287396,4.9313824458,13.0286414192,11.26911780908,0.469856,0.239533,0.0153071,1.35178,3.25065,14.5698,28.4978,18.6504,"toys","T6KITEC"
"Cantonese","item_346",1.7018611126,4.7298627884,11.4612324502,7.58860149465,0.552033,0.318617,0.0828319,0.0325377,3.20722,12.4069,23.8349,14.4913,"toys","T6CARDS"
"Cantonese","item_347",2.0538984296,4.3088142926,13.94822669724,6.0258175146976,0.648367,0.309517,0.141551,0.000532673,4.00498,11.8112,25.9859,13.1476,"toys","T6VGAME"
"Cantonese","item_348",1.806687338,6.7808470838,7.41408898258,8.015929374558,0.661017,0.321342,0.0242631,0.00289675,3.19665,19.4954,15.178,15.2498,"toys","T6TOYS"
"Cantonese","item_349",1.7653411442,6.111694716,9.64257146614,9.271002509746,0.616514,0.271145,0.0540875,0.703385,3.41188,17.2422,20.2873,17.0701,"toys","T6GIFT"
"Cantonese","item_35",1.5228733198,4.3183992582,6.702961055622,9.32347890725215,0.510966,0.119802,0.00115447,1.20254,2.68204,13.0706,14.1394,15.9359,"people","P2NAME"
"Cantonese","item_350",1.800978187,3.53650202662,7.41516889786,6.1597007001784,0.699418,0.0523945,0.116962,0.000182782,3.3581,11.3799,15.4605,13.767,"descriptive_words","X7GONEC"
"Cantonese","item_351",1.6711780132,2.08127508058,10.7149661733,5.8891078466514,0.553288,0.0430241,0.11396,0.000946357,3.10853,6.48717,21.0519,12.9119,"descriptive_words","X7NAUGHC"
"Cantonese","item_352",1.2137719086,3.75913107,5.304316231776,11.74252665612,0.508262,0.255686,0.00616698,3.44106,2.08046,11.826,12.3149,15.8753,"descriptive_words","X7GUAI"
"Cantonese","item_353",1.7523502404,4.23338861,9.16488678358,6.187268356176,0.579426,0.165823,0.0337142,0.00402345,3.2421,13.0238,18.6935,13.2804,"descriptive_words","X7GOOD"
"Cantonese","item_354",1.6890863038,3.328555877,13.878510472174,12.02712087596,0.500356,0.215626,0.0312979,2.02808,3.67702,9.97461,27.4297,17.8998,"descriptive_words","X7BAD"
"Cantonese","item_355",1.7145039846,4.040829595,8.05858396534,6.1886478102922,0.630917,0.123814,0.0153114,0.00937518,3.13624,12.1048,16.7368,13.0825,"descriptive_words","X7PRETTC"
"Cantonese","item_356",1.9578582456,6.696750673,8.92528564092,8.0480608803112,0.640527,0.338866,0.0452733,0.0241778,3.68184,19.21,18.1252,16.0132,"descriptive_words","X7CUTEC"
"Cantonese","item_357",1.9428230884,4.9453113174,11.410712839,7.144842776106,0.615975,0.28268,0.153879,0.0260038,3.63963,13.4631,22.2226,14.4847,"descriptive_words","X7UGLY"
"Cantonese","item_358",1.701915967,6.0469481224,9.27862308307,7.704712676364,0.551835,0.37463,0.00809195,0.0353095,3.24621,16.4839,20.0112,14.831,"descriptive_words","X7DISGUS"
"Cantonese","item_359",1.6507238612,3.2186617884,9.603777902126,7.093980635012,0.552111,0.103217,0.00506839,0.00456306,3.08194,9.43662,19.2583,14.1706,"descriptive_words","X7SMART"
"Cantonese","item_36",1.4662785918,4.1871560587,5.651320512,6.602768917164,0.572305,0.0861158,0.0376344,0.00118883,2.51612,13.154,12.8547,13.4884,"people","P2BB"
"Cantonese","item_360",1.8441366232,5.1003226398,11.73022472708,9.49787449205,0.62384,0.316805,0.0719402,0.367498,3.49827,13.7117,22.9712,17.5306,"descriptive_words","X7STUPID"
"Cantonese","item_361",1.5921759676,5.3963763568,6.18810322386,7.915634483016,0.639301,0.16886,0.0166043,0.0236902,2.75343,15.8143,13.1852,14.8825,"descriptive_words","X7HOT"
"Cantonese","item_362",1.8264422146,4.8723531898,14.41758715838,7.71002738918,0.523156,0.358417,0.035147,0.0189995,3.59785,13.2184,28.7704,15.0331,"descriptive_words","X7WARM"
"Cantonese","item_363",1.6025509724,6.116888663,6.043421595096,8.750030817962,0.627614,0.137869,0.00064087,0.711387,2.81889,17.832,13.03,15.8235,"descriptive_words","X7COLDC"
"Cantonese","item_364",1.7033174614,4.6876628024,11.49240107408,10.350128767462,0.538608,0.260027,0.0328566,1.16104,3.24729,12.6314,23.6368,17.6584,"descriptive_words","X7COOL"
"Cantonese","item_365",1.6049762592,6.5398880134,7.27684184632,8.3088152675734,0.570026,0.305044,0.0228635,0.132224,2.87024,18.1395,16.0917,15.0509,"descriptive_words","X7FRAGR"
"Cantonese","item_366",1.7414388664,4.459532848,8.40698494724,7.5715994124,0.673557,0.125822,0.0469274,0.0149509,3.33124,13.305,17.1771,14.7741,"descriptive_words","X7STINK"
"Cantonese","item_367",2.007481268,3.2384979348,10.0979240173,5.4156833100532,0.646514,0.130391,0.426075,0.000913346,3.6452,9.43214,19.2075,12.3735,"descriptive_words","X7BAO3"
"Cantonese","item_368",1.8921811954,5.7903562966,9.76480437256,6.57467769481,0.703118,0.432694,0.227034,0.00472669,3.43755,16.0263,19.773,13.675,"descriptive_words","X7HUNGRC"
"Cantonese","item_369",1.5183787534,6.550167397,5.959456280246,7.597401232496,0.594141,0.260221,0.00714408,0.0013914,2.75191,18.989,13.8046,14.3335,"descriptive_words","X7YUMMY"
"Cantonese","item_37",1.24217345946,0.99077866742,1172.5371837316,11.81195974032,0.156766,0.062721,0.117396,2.69844,2.90724,2.61563,6196.06,15.9985,"people","P2SERNAM"
"Cantonese","item_370",1.5226898972,5.9882002206,7.020502795594,12.77697527692,0.506297,0.296586,0.0200843,2.2023,2.84198,17.8382,15.6796,18.7746,"descriptive_words","X7THIRSC"
"Cantonese","item_371",1.8849080036,6.0285269546,9.25040683304,5.9997683842092,0.766734,0.432963,0.180593,0.000204716,3.45404,15.9815,18.7915,12.8096,"descriptive_words","X7SWEET"
"Cantonese","item_372",1.691713306,5.1197243424,10.23878003704,8.4299210692,0.560397,0.330812,0.0355031,0.4501,3.25783,14.1137,21.5013,15.9267,"descriptive_words","X7SOUR"
"Cantonese","item_373",1.8474167186,6.1094974608,10.66672677946,6.66810330628266,0.537399,0.309387,0.0349212,8.68233e-05,3.53667,16.8128,22.5597,13.6176,"descriptive_words","X7BITTER"
"Cantonese","item_374",1.593543587,5.762530252,8.05799701614,8.31521950308,0.575659,0.2561,0.0287039,0.103916,2.93986,16.5101,17.6047,15.0144,"descriptive_words","X7SPICY"
"Cantonese","item_375",1.283765399,3.806023822,5.38685915204,12.61977305,0.511118,0.18263,0.0205732,4.5127,2.2896,11.2985,12.3131,15.9933,"descriptive_words","X7WET"
"Cantonese","item_376",1.660977493,4.308820953,17.679336963785,12.354083540738,0.422317,0.144113,0.000863905,1.57974,3.40449,13.651,42.043,19.8659,"descriptive_words","X7SOFT2"
"Cantonese","item_377",1.8658838954,6.1462563398,11.83013612254,10.351139196496,0.558898,0.282172,0.0572262,0.282494,3.74582,18.353,24.793,19.4012,"descriptive_words","X7SOFT"
"Cantonese","item_378",1.5800979596,4.6982834724,8.869310674316,12.87862385466,0.482992,0.245815,0.0155989,2.2853,3.01518,13.4463,18.7525,18.876,"descriptive_words","X7HARD"
"Cantonese","item_379",1.5399861826,3.8712497408,10.433604323956,10.88519897046,0.483873,0.167922,0.0359357,1.60345,2.9325,11.4506,21.6587,16.9573,"descriptive_words","X7STICKC"
"Cantonese","item_38",1.3036441354,3.53120606454,7.988847643788,9.848776976936,0.478115,0.196955,0.00591417,1.61456,2.35419,10.2976,18.223,15.715,"people","P2FRNAM"
"Cantonese","item_380",1.4916555998,2.8383903482,11.00100803884,15.42861256154,0.449324,0.194803,0.066143,6.29541,3.02522,8.80524,22.7657,18.8954,"descriptive_words","X7SMOOTH"
"Cantonese","item_381",1.6783284348,4.0888505012,12.48976721073,11.15947601633,0.522576,0.17214,0.0107646,1.45397,3.33401,12.0035,25.7827,17.884,"descriptive_words","X7SLIPPY"
"Cantonese","item_382",1.5838218172,4.9514445714,6.775984778156,6.4262578434,0.639695,0.127474,0.000136305,0.011831,2.85891,14.5832,14.7949,13.2627,"descriptive_words","X7AFRAID"
"Cantonese","item_383",1.6850998472,2.138317967,18.7509191645,7.7645031880718,0.470621,0.15616,0.299772,0.0374436,3.36854,5.88332,34.9899,14.7419,"descriptive_words","X7SCAREC"
"Cantonese","item_384",1.8723774506,7.000235267,8.5102211314,7.34293373708,0.645803,0.302819,0.0131615,0.00212385,3.42882,20.0556,17.6274,14.768,"descriptive_words","X7ANGRYC"
"Cantonese","item_385",1.415484868,6.7659044394,5.467460705302,11.9198454188242,0.487805,0.215513,0.00776518,2.25686,2.52121,20.261,12.9683,17.6202,"descriptive_words","X7HAPPYC"
"Cantonese","item_386",1.6788226822,3.41165995808,457.82431566446,13.058605391286,0.221344,0.0732749,0.0439272,1.45546,3.61565,10.6764,5119.22,20.9796,"descriptive_words","X7SAD"
"Cantonese","item_387",1.5758199362,6.3727283734,6.649334412044,9.530317980358,0.519339,0.245058,0.00264635,0.769998,2.81746,18.9802,14.6997,16.2876,"descriptive_words","X7COMFOR"
"Cantonese","item_388",1.436894484,4.9092534992,6.36251644450928,8.60201050211,0.552338,0.237272,7.56944e-05,0.737079,2.50751,15.0247,13.9451,15.0853,"descriptive_words","X7DIRTYC"
"Cantonese","item_389",1.946000755,8.0149045888,8.484989723746,6.4717682409588,0.703348,0.520646,0.0996203,0.00820392,3.55265,22.9216,17.7848,13.7296,"descriptive_words","X7CLEAN"
"Cantonese","item_39",1.9200991578,6.7341890494,8.8104217752,6.663525847408,0.64826,0.357869,0.0700835,0.00067565,3.4246,18.4161,17.9114,13.6528,"people","P2KID"
"Cantonese","item_390",1.7946988,5.3391851236,7.3319649586,6.359710050559,0.652278,0.131694,0.0442283,0.000312655,3.19198,15.6775,15.2009,13.6424,"descriptive_words","X7HURTC"
"Cantonese","item_391",1.5311553156,6.6454295922,6.050130989378,8.83445961343,0.582668,0.27231,0.00605499,0.492038,2.72321,18.8604,13.6958,15.6701,"descriptive_words","X7ITCHY"
"Cantonese","item_392",1.8068666794,6.3104829344,8.31393431524,9.14064334199,0.571657,0.286538,0.0338289,0.627824,3.4796,18.1789,18.285,15.9844,"descriptive_words","X7SICK"
"Cantonese","item_393",2.0134232656,7.7953089148,8.97949969418,6.644879248168,0.688983,0.531741,0.0473374,0.0103647,3.75435,22.8842,18.6485,13.9187,"descriptive_words","X7TIREDC"
"Cantonese","item_394",1.524810827,6.5725333284,6.45186771185,9.8864368585118,0.553165,0.288344,0.00360367,1.39829,2.75214,18.562,14.5966,16.6099,"descriptive_words","X7SLEEPC"
"Cantonese","item_395",1.3665427966,7.8012961906,4.51201833548,10.632869666858,0.591085,0.383466,0.0178072,2.06832,2.31022,23.0841,11.006,16.4944,"descriptive_words","X7ASLEEP"
"Cantonese","item_396",1.5874933712,5.140955769,5.97826666696,13.44018235314,0.626192,0.194613,0.143153,3.24803,2.82821,15.6331,12.5177,18.9467,"descriptive_words","X7AWAKE"
"Cantonese","item_397",1.3687741462,6.9979908242,4.514281065322,10.287886524048,0.582504,0.459473,0.00551167,1.8102,2.32467,20.9765,10.7481,15.7972,"descriptive_words","X7BROKEN"
"Cantonese","item_398",1.5925624014,3.9537162662,7.445136924076,14.19204168574,0.50877,0.156244,0.00196478,3.98007,3.02262,13.3064,15.0632,18.7297,"descriptive_words","X7BROKE2"
"Cantonese","item_399",1.596021299,5.8921470026,9.399345664149,8.343289637934,0.491235,0.356259,0.000654503,0.687548,3.04187,16.6338,20.4336,15.2112,"descriptive_words","X7FINIS"
"Cantonese","item_4",0.3259350178378,0.88720571144,5363.05069338,5.433959727932,0.000114513,0.0668738,697.343,0.0038439,1.45241,1.47327,9938.71,12.9318,"sounds","S1YUMMY"
"Cantonese","item_40",1.76683981,8.0198070092,7.575030518972,7.428872878984,0.594302,0.403026,0.00972536,0.00603381,3.10407,21.5289,16.0124,14.7018,"people","P2BOYC"
"Cantonese","item_400",1.5361129608,5.5104851222,6.4698607985424,13.32645667568,0.379348,0.128404,0.000107075,3.01395,3.03793,23.0644,13.9246,17.668,"descriptive_words","X7FAST"
"Cantonese","item_401",1.6678394066,7.8718908276,6.76475304328,10.0305160934604,0.620781,0.278874,0.0164391,0.88026,3.13834,23.3416,15.2808,17.8845,"descriptive_words","X7SLOW"
"Cantonese","item_402",1.7975419904,8.2126045894,7.411259967624,5.9399504631512,0.634359,0.382718,0.00188145,0.000220559,3.19181,21.7898,15.985,12.9361,"descriptive_words","X7MANY"
"Cantonese","item_403",1.6605733416,8.6542743242,6.71864918516,8.7154145109048,0.605917,0.476561,0.023717,0.0114347,2.97789,25.2914,14.9201,15.8469,"descriptive_words","X7LESS"
"Cantonese","item_404",1.7337775886,5.4318521658,8.307510274718,8.98279090055702,0.546282,0.21759,0.00475116,0.41505,3.15496,16.5658,16.7859,16.1354,"descriptive_words","X7HIGH"
"Cantonese","item_405",1.8305828476,8.2555822052,9.3061606689454,7.115115772306,0.519913,0.406217,0.000632728,0.0188154,3.61216,22.9426,20.7024,14.4804,"descriptive_words","X7LOW"
"Cantonese","item_406",2.0418742138,5.3934233904,13.33987922938,7.24336889749,0.632797,0.326167,0.149058,0.0055741,4.02686,15.1691,25.8919,15.3587,"descriptive_words","X7SHORT2"
"Cantonese","item_407",1.80573412,5.7898813768,8.27171102148,10.202412933152,0.652855,0.249006,0.235437,0.967813,3.32205,15.9847,16.6429,18.0313,"descriptive_words","X7LONG"
"Cantonese","item_408",1.5969630628,5.770215818,9.17820802486,13.163419015666,0.475451,0.222025,0.0130985,2.08544,3.12106,18.6489,20.2047,19.8523,"descriptive_words","X7SHORT"
"Cantonese","item_409",1.6689805884,4.3559616768,7.323050759492,14.423682225304,0.52537,0.139606,0.0083995,4.26534,3.22523,16.0701,14.2244,18.7749,"descriptive_words","X7HEAVY"
"Cantonese","item_41",1.6663127142,7.300591105,7.2009638009,8.7484271687,0.619843,0.371253,0.0836225,0.0472717,3.09108,20.242,16.3132,15.8764,"people","P2GIRLC"
"Cantonese","item_410",1.6699183696,5.9056384216,10.44597706804,11.369232454014,0.539069,0.24744,0.0132833,1.292,3.26446,18.1561,22.5708,19.5747,"descriptive_words","X7LIGHT"
"Cantonese","item_411",2.080325547,6.9477307032,9.275024617186,4.9222400219382,0.707899,0.451088,0.00539897,0.000826431,3.84703,19.6842,18.7467,11.3705,"descriptive_words","X7BIG"
"Cantonese","item_412",2.3112027786,6.5721378472,10.65301990832,4.9506904295662,0.760471,0.431016,0.169834,0.000451018,4.20468,18.8846,20.108,11.4959,"descriptive_words","X7SMALLC"
"Cantonese","item_413",1.7890991622,7.0949579072,8.20352650824,6.568962454868,0.649756,0.408642,0.0254973,0.0027636,3.29064,19.1635,17.4741,13.4194,"descriptive_words","X7ENOUGH"
"Cantonese","item_414",1.516227236,2.4262079912,140.818130467792,16.53087200616,0.287389,0.0926099,0.00711187,3.27711,3.24774,8.81028,775.104,20.9995,"descriptive_words","X7EMPTY"
"Cantonese","item_415",1.8038634994,6.6534852486,9.71551464502,7.04622646608,0.591355,0.381463,0.0286231,0.011018,3.45586,18.7262,20.9148,14.2859,"descriptive_words","X7FULL2"
"Cantonese","item_416",1.946524981,5.9455057556,9.444324654182,6.148572136482,0.672307,0.228218,0.00828981,0.00326549,3.63879,18.3878,18.8681,13.3788,"descriptive_words","X7BRIGHT"
"Cantonese","item_417",1.8608687408,4.6825794728,8.41300234926,7.84321263918,0.635967,0.123173,0.0450912,0.355966,3.60174,13.7742,16.7582,15.8161,"descriptive_words","X7DARKC"
"Cantonese","item_418",1.526559917,6.7922847284,6.36488833818,8.624919034112,0.652652,0.412195,0.0550414,0.0519003,2.67136,18.8052,14.2407,14.9642,"descriptive_words","X7SUNNY"
"Cantonese","item_419",1.9229606478,7.378917958,9.673263301704,7.2765430315244,0.576481,0.387475,0.00897079,0.00813551,3.65043,22.7124,20.0432,14.759,"descriptive_words","X7BRUTAL"
"Cantonese","item_42",1.872216491,6.2379457144,9.73663444844,6.542278517602,0.682312,0.522343,0.132471,0.00292367,3.48939,16.6747,20.2559,13.71,"people","P2DRIVER"
"Cantonese","item_420",2.3233211388,6.9722121362,9.94750677088,6.076294956518,0.713297,0.203904,0.141591,0.00461472,4.58119,21.9666,19.4992,13.8722,"descriptive_words","X7NOISY"
"Cantonese","item_421",1.627802654,8.761164279,6.7469378176322,7.69605357491,0.506652,0.366253,0.000929822,0.017338,2.92753,25.1006,15.6484,14.4117,"descriptive_words","X7CAREFU"
"Cantonese","item_422",1.5736369548,3.5535104968,15.974889566302,12.99903559052,0.481538,0.219124,0.00734441,2.35226,3.26486,11.071,34.8018,18.9425,"descriptive_words","X7CARELE"
"Cantonese","item_423",1.789853218,4.331462441,13.982126680548,10.738377672638,0.474656,0.183999,0.0133884,1.11303,3.61006,13.5634,28.3598,18.7483,"descriptive_words","X7PITIA2"
"Cantonese","item_424",1.6640972532,4.0362451848,56.3590189546,13.36819642255,0.404551,0.163905,0.0146518,1.6672,3.52329,12.8187,252.301,20.9878,"descriptive_words","X7PITIA"
"Cantonese","item_425",1.9167822692,6.1796560878,9.74774869182,7.071573212364,0.661084,0.342002,0.0369131,0.00489957,3.69057,16.8767,19.9692,14.491,"descriptive_words","X7BLACK"
"Cantonese","item_426",1.9833842938,6.27337073,10.1602435911,6.214903658516,0.661615,0.382489,0.0606576,0.0022658,3.70807,17.2909,20.4688,13.3227,"descriptive_words","X7WHITE"
"Cantonese","item_427",1.8241092044,4.8284063006,10.46154373612,8.6317265703238,0.60978,0.249342,0.020757,0.503317,3.50576,14.6963,20.6257,16.1088,"descriptive_words","X7ORANGE"
"Cantonese","item_428",1.6998327046,6.1932998424,7.24439643342,9.6372784038876,0.570563,0.226973,0.03124,0.795045,3.18073,18.0978,15.4454,17.0017,"descriptive_words","X7RED"
"Cantonese","item_429",1.4877368984,4.6859368014,8.6896172811856,12.024707002314,0.492766,0.222323,0.000684528,2.04395,2.88342,14.7914,18.8726,17.6907,"descriptive_words","X7GREEN"
"Cantonese","item_43",1.6614154984,9.4331528388,6.544487472442,6.945715419662,0.582724,0.356024,0.00788968,0.0183561,2.93242,27.3819,15.1194,13.7997,"people","P2DOCTOR"
"Cantonese","item_430",1.6968210182,5.441454895,8.451187638824,10.41903013908,0.516112,0.220303,0.00292621,1.22679,3.24371,16.8773,17.6462,17.5071,"descriptive_words","X7YELLOW"
"Cantonese","item_431",1.6928616528,6.2329233932,8.843198443314,7.738654628304,0.597872,0.386414,0.0017656,0.0498641,3.07674,17.6581,18.4894,14.3332,"descriptive_words","X7BLUE"
"Cantonese","item_432",1.7395877516,5.6220787114,29.8136944636876,10.75340226894,0.362451,0.172942,0.000802708,1.02804,3.61476,15.7058,84.5695,19.894,"descriptive_words","X7GREY"
